address,chaoxiang,chuzufangshi,ditie,gongnuan,href,huxing,kanfangshijian,louceng,louxing,mianji,shangquan,zhifufangshi,zhuangxiu,zujin
华腾园,南,整租,距离地铁劲松482米,集中供暖,https://bj.5i5j.com/zufang/41399073.html,2室2厅,非工作日,中楼层/28层,塔楼,106,劲松,押2付3,精装,9200
苹果园小区一区,南北,整租,距离地铁苹果园717米,集中供暖,https://bj.5i5j.com/zufang/41399424.html,2室1厅,随时看房,高楼层/6层,板楼,65,苹果园,押2付3,精装,4500
三环新城8号院,东南,整租,距离地铁丰台站239米,自供暖,https://bj.5i5j.com/zufang/41399751.html,1室1厅,电话预约,低楼层/24层,板楼,52,玉泉营,押2付3,中装,5500
万寿园小区,东南,整租,距离地铁五棵松943米,集中供暖,https://bj.5i5j.com/zufang/41400303.html,4室2厅,电话预约,高楼层/22层,塔楼,215,万寿路,押2付3,精装,25000
华龙小区,南北,整租,0,集中供暖,https://bj.5i5j.com/zufang/41400500.html,2室1厅,随时看房,底层/6层,板楼,82,潞苑,押2付3,精装,4000
八里庄路62号院,南北,整租,距离地铁海淀五路居461米,集中供暖,https://bj.5i5j.com/zufang/41400690.html,2室1厅,电话预约,低楼层/13层,板楼,91.9,定慧寺,押1付3,豪装,11000
地质大学,东南,整租,距离地铁五道口848米,集中供暖,https://bj.5i5j.com/zufang/41400741.html,2室1厅,随时看房,低楼层/6层,板楼,60,五道口,押2付3,精装,9500
苹果园小区一区,南北,整租,距离地铁苹果园717米,集中供暖,https://bj.5i5j.com/zufang/41400827.html,2室1厅,电话预约,中楼层/6层,板楼,65,苹果园,押2付3,精装,5000
西上园小区,南,整租,距离地铁北运河西813米,集中供暖,https://bj.5i5j.com/zufang/41400936.html,2室1厅,随时看房,低楼层/6层,板楼,89,新华大街,押2付3,中装,4800
流星苑,南,整租,距离地铁公益西桥451米,自供暖,https://bj.5i5j.com/zufang/41401314.html,1室1厅,电话预约,高楼层/16层,板楼,40,马家堡,押1付3,精装,4500
建材城西二里,南北,整租,距离地铁育新699米,集中供暖,https://bj.5i5j.com/zufang/41401372.html,2室1厅,随时看房,底层/6层,板楼,68,西三旗,押2付3,简装,5500
沿海赛洛城一期,东,整租,距离地铁百子湾655米,集中供暖,https://bj.5i5j.com/zufang/41401446.html,1室1厅,电话预约,中楼层/24层,板楼,65,百子湾,押2付3,精装,6700
西辛南区,南北,整租,距离地铁石门456米,集中供暖,https://bj.5i5j.com/zufang/41393253.html,1室1厅,随时看房,高楼层/6层,板楼,58.48,顺义城,押2付3,简装,3600
华瀚国际,南北,整租,距离地铁南楼梓庄839米,集中供暖,https://bj.5i5j.com/zufang/41393359.html,1室1厅,电话预约,低楼层/25层,板楼,72,欢乐谷,押2付3,豪装,10000
西堂子胡同,南,整租,距离地铁灯市口123米,集中供暖,https://bj.5i5j.com/zufang/41393559.html,1室1厅,电话预约,中楼层/6层,板楼,42.4,灯市口,押2付3,简装,7500
永定华庭,东西,整租,0,自供暖,https://bj.5i5j.com/zufang/41393773.html,2室1厅,随时看房,低楼层/11层,板楼,88.5,五棵松,押1付3,精装,8000
GOGO新世代,东南,整租,距离地铁蒲黄榆105米,自供暖,https://bj.5i5j.com/zufang/41393826.html,1室1厅,电话预约,高楼层/23层,塔楼,60,方庄,押2付3,精装,6200
育芳园,南,整租,距离地铁首经贸666米,集中供暖,https://bj.5i5j.com/zufang/41393955.html,2室1厅,随时看房,中楼层/6层,板楼,88,玉泉营,押2付3,中装,5600
融科香雪兰溪,南北,整租,0,集中供暖,https://bj.5i5j.com/zufang/41394473.html,3室1厅,随时看房,低楼层/25层,板楼,89,马驹桥,押2付3,精装,4500
锦秋知春,西,整租,距离地铁西土城491米,自供暖,https://bj.5i5j.com/zufang/41394888.html,3室1厅,电话预约,中楼层/25层,塔楼,133,知春路,押2付3,精装,14500
城市出品,南北,整租,距离地铁和平西桥513米,集中供暖,https://bj.5i5j.com/zufang/41395127.html,3室2厅,随时看房,高楼层/10层,板楼,129.7,安贞,押1付3,豪装,16500
东湖湾,南北,整租,距离地铁东湖渠712米,集中供暖,https://bj.5i5j.com/zufang/41395390.html,3室2厅,电话预约,中楼层/21层,板楼,172,望京,押2付3,豪装,28500
东亚瑞晶苑,南北,随时看房,0,整租,https://bj.5i5j.com/zufang/41395455.html,2室1厅,马驹桥,高楼层/21层,板楼,81.31,0,押2付3,中装,3800
芍药居甲2号院,西,整租,距离地铁芍药居426米,集中供暖,https://bj.5i5j.com/zufang/41395504.html,1室1厅,电话预约,底层/6层,板楼,45,芍药居,押2付3,精装,6000
国典华园,东南,整租,距离地铁安贞门458米,集中供暖,https://bj.5i5j.com/zufang/41395622.html,3室2厅,随时看房,高楼层/17层,塔楼,129.04,安贞,押3付3,精装,15000
圆明园花园别墅,南北,整租,距离地铁农大南路657米,自供暖,https://bj.5i5j.com/zufang/41396100.html,3室1厅,电话预约,低楼层/6层,板楼,124,马连洼,押2付3,中装,11000
青塔东里,南北,整租,距离地铁五棵松1492米,自供暖,https://bj.5i5j.com/zufang/41396135.html,3室1厅,随时看房,底层/7层,板楼,105,青塔,押2付3,精装,8300
管庄西里,南北,整租,距离地铁管庄1053米,集中供暖,https://bj.5i5j.com/zufang/41396158.html,1室1厅,电话预约,底层/6层,板楼,60,管庄,押1付3,中装,5000
美景东方,东西,整租,距离地铁北工大西门879米,集中供暖,https://bj.5i5j.com/zufang/41386093.html,3室2厅,随时看房,低楼层/21层,塔楼,145,华威桥,押1付3,精装,14000
高楼金第,南北,随时看房,0,整租,https://bj.5i5j.com/zufang/41386311.html,2室1厅,土桥,底层/18层,板楼,90,距离地铁土桥944米,押2付3,中装,3900
蓝星花园,南北,整租,距离地铁花梨坎607米,集中供暖,https://bj.5i5j.com/zufang/41386354.html,3室1厅,随时看房,中楼层/12层,板塔结合,136,后沙峪,押2付3,中装,7000
海格国际大厦,东,整租,距离地铁宣武门540米,集中供暖,https://bj.5i5j.com/zufang/41386497.html,1室1厅,电话预约,中楼层/21层,板楼,55.78,宣武门,押1付3,精装,7200
燕翔西里,南北,整租,0,集中供暖,https://bj.5i5j.com/zufang/41386895.html,2室1厅,电话预约,顶层/6层,板楼,60,首都机场,押2付3,中装,4200
东城区金桥国际公寓,南,整租,距离地铁广渠门外659米,集中供暖,https://bj.5i5j.com/zufang/41387273.html,1室1厅,电话预约,高楼层/25层,板楼,55.87,广渠门,押2付3,精装,7500
兴政西里,南北,整租,距离地铁黄村西大街444米,集中供暖,https://bj.5i5j.com/zufang/41387307.html,2室1厅,随时看房,顶层/6层,板楼,70,黄村中,押2付3,精装,4200
安慧里二区,北,整租,距离地铁惠新西街北口903米,集中供暖,https://bj.5i5j.com/zufang/41387361.html,3室1厅,电话预约,中楼层/25层,塔楼,85,亚运村,押2付3,中装,9000
南沙滩和谐小区,南北,整租,距离地铁北沙滩359米,自供暖,https://bj.5i5j.com/zufang/41387642.html,2室1厅,电话预约,中楼层/6层,板楼,65,南沙滩,押1付3,精装,6800
彩虹城四区,北,整租,距离地铁石榴庄760米,集中供暖,https://bj.5i5j.com/zufang/41387643.html,1室1厅,随时看房,高楼层/22层,塔楼,57,赵公口,押1付3,中装,5500
太阳国际公馆,东南,整租,距离地铁太阳宫580米,自供暖,https://bj.5i5j.com/zufang/41387730.html,2室1厅,电话预约,高楼层/20层,板楼,99,太阳宫,押2付3,精装,11300
四方景园四区,南,整租,距离地铁分钟寺1191米,自供暖,https://bj.5i5j.com/zufang/41387742.html,2室1厅,随时看房,低楼层/15层,塔楼,95.23,成寿寺,押2付3,精装,7000
沙子口斜街,南,整租,距离地铁景泰590米,集中供暖,https://bj.5i5j.com/zufang/41387952.html,1室1厅,电话预约,高楼层/18层,塔楼,37,永定门,押2付3,中装,4000
华润小区,东南,整租,0,自供暖,https://bj.5i5j.com/zufang/41387963.html,3室1厅,电话预约,顶层/20层,塔楼,80,西罗园,押2付3,中装,6000
铸造村,南,整租,距离地铁金安桥713米,集中供暖,https://bj.5i5j.com/zufang/41387996.html,1室1厅,随时看房,高楼层/16层,塔楼,70,苹果园,押1付6,中装,3500
中铁置业翰庭,东,整租,距离地铁六道口363米,自供暖,https://bj.5i5j.com/zufang/41388065.html,1室1厅,电话预约,中楼层/18层,板楼,43,学院路,押2付3,精装,6800
天通苑东二区,东南,整租,0,集中供暖,https://bj.5i5j.com/zufang/41378464.html,3室1厅,随时看房,中楼层/18层,塔楼,140,天通苑,押2付3,中装,7000
世纪东方城,西南,整租,距离地铁南楼梓庄619米,集中供暖,https://bj.5i5j.com/zufang/41378481.html,2室1厅,随时看房,中楼层/21层,塔楼,105,欢乐谷,押1付3,精装,8500
月坛南街,南,随时看房,0,整租,https://bj.5i5j.com/zufang/41378630.html,2室1厅,月坛,中楼层/6层,板楼,60,距离地铁南礼士路785米,押1付3,精装,7900
龙跃苑三区,南北,整租,距离地铁霍营659米,自供暖,https://bj.5i5j.com/zufang/41378655.html,3室1厅,随时看房,底层/6层,板楼,129.88,回龙观,押2付3,中装,7200
百环公寓,东南,整租,距离地铁中关村1275米,自供暖,https://bj.5i5j.com/zufang/41379209.html,2室2厅,随时看房,中楼层/20层,塔楼,143.4,万泉河,押2付3,精装,15000
和义西里三区,南北,整租,0,集中供暖,https://bj.5i5j.com/zufang/41379301.html,1室1厅,电话预约,顶层/6层,板楼,58,和义,押1付3,中装,3300
健翔园,南,整租,距离地铁牡丹园1431米,集中供暖,https://bj.5i5j.com/zufang/41380001.html,3室2厅,电话预约,中楼层/24层,板楼,142.52,二里庄,押1付3,精装,14000
草桥欣园四区,南北,整租,距离地铁草桥359米,集中供暖,https://bj.5i5j.com/zufang/41380071.html,2室1厅,电话预约,低楼层/18层,板楼,80,草桥,押2付3,精装,6000
民康胡同,东,整租,距离地铁阜成门345米,集中供暖,https://bj.5i5j.com/zufang/41380074.html,1室1厅,随时看房,中楼层/19层,塔楼,50.1,金融街,押2付3,精装,8300
幸福二村,南北,整租,距离地铁东直门1034米,集中供暖,https://bj.5i5j.com/zufang/41380216.html,2室1厅,电话预约,中楼层/6层,板楼,62.5,工体,押2付3,中装,8000
杨庄路22号院,南北,整租,距离地铁通州北苑696米,集中供暖,https://bj.5i5j.com/zufang/41380855.html,2室2厅,随时看房,中楼层/6层,板楼,87,通州北苑,押2付3,精装,5200
北露园,西,整租,距离地铁车公庄西773米,集中供暖,https://bj.5i5j.com/zufang/41380908.html,1室1厅,电话预约,中楼层/6层,板楼,43,阜成门,押1付3,中装,5800
灯市口大街,东南,整租,距离地铁灯市口590米,集中供暖,https://bj.5i5j.com/zufang/41380972.html,2室1厅,随时看房,低楼层/12层,塔楼,75,灯市口,押1付6,精装,9500
三源里南小街,南北,整租,距离地铁亮马桥657米,集中供暖,https://bj.5i5j.com/zufang/41381042.html,2室1厅,电话预约,顶层/6层,板楼,55.38,燕莎,押1付3,精装,8300
团结湖北二条,南,整租,距离地铁团结湖285米,集中供暖,https://bj.5i5j.com/zufang/41381884.html,1室1厅,电话预约,中楼层/6层,板楼,50,团结湖,押2付3,精装,6000
金蝉北里,南北,整租,距离地铁欢乐谷景区735米,集中供暖,https://bj.5i5j.com/zufang/41381917.html,2室1厅,随时看房,高楼层/18层,板楼,79.93,垡头,押2付3,简装,5700
芍药居2号院,南北,整租,距离地铁芍药居247米,集中供暖,https://bj.5i5j.com/zufang/41372001.html,2室1厅,电话预约,低楼层/6层,板楼,70,芍药居,押1付3,中装,7500
南营房,东西,整租,距离地铁阜成门748米,集中供暖,https://bj.5i5j.com/zufang/41372281.html,2室1厅,电话预约,底层/4层,板楼,80,月坛,押1付3,精装,8500
融泽嘉园1号院,南,整租,距离地铁龙泽1083米,集中供暖,https://bj.5i5j.com/zufang/41372310.html,2室1厅,随时看房,中楼层/31层,板塔结合,87,龙泽,押2付3,精装,7000
世界名园A区,南北,电话预约,0,整租,https://bj.5i5j.com/zufang/41372582.html,2室2厅,窦店,中楼层/10层,板楼,120,0,押1付3,中装,2500
金福家园,西南,整租,距离地铁褡裢坡1040米,集中供暖,https://bj.5i5j.com/zufang/41373387.html,2室2厅,随时看房,高楼层/18层,塔楼,99,定福庄,押2付3,精装,6600
甘露园南里二区,东南,整租,距离地铁四惠东716米,集中供暖,https://bj.5i5j.com/zufang/41373526.html,2室1厅,电话预约,高楼层/20层,塔楼,96,甘露园,押1付3,精装,9000
乐府江南,南,整租,距离地铁海淀五路居1197米,集中供暖,https://bj.5i5j.com/zufang/41373715.html,2室2厅,电话预约,底层/10层,板楼,107.14,田村,押1付3,精装,11000
果园南小区,南北,整租,距离地铁九棵树487米,集中供暖,https://bj.5i5j.com/zufang/41373717.html,2室1厅,随时看房,底层/2层,板楼,65,果园,押2付3,精装,4000
怡海花园恒泰园,南北,整租,距离地铁科怡路348米,集中供暖,https://bj.5i5j.com/zufang/41373886.html,2室1厅,随时看房,低楼层/6层,板楼,70,科技园区,押1付3,中装,6000
洋桥北里,南,整租,距离地铁北京南站343米,集中供暖,https://bj.5i5j.com/zufang/41373914.html,2室1厅,电话预约,中楼层/14层,塔楼,65,洋桥,押1付3,中装,5500
三合南里,南北,整租,距离地铁黄村西大街709米,集中供暖,https://bj.5i5j.com/zufang/41373928.html,2室1厅,随时看房,中楼层/6层,板楼,68,黄村中,押2付3,精装,4000
绿波漫板,西,整租,距离地铁慈寿寺360米,自供暖,https://bj.5i5j.com/zufang/41374291.html,1室1厅,随时看房,中楼层/14层,塔楼,51,四季青,押2付3,精装,5800
靛厂路6号院,南北,整租,距离地铁六里桥1264米,集中供暖,https://bj.5i5j.com/zufang/41375110.html,5室2厅,随时看房,高楼层/6层,板楼,235,六里桥,押2付3,精装,22000
高楼金第,北,随时看房,0,整租,https://bj.5i5j.com/zufang/41375493.html,1室1厅,土桥,底层/20层,板楼,41,距离地铁土桥944米,押2付3,中装,2800
中信锦园,东南,整租,距离地铁菜市口589米,集中供暖,https://bj.5i5j.com/zufang/41375563.html,2室2厅,随时看房,中楼层/21层,板楼,96,陶然亭,押1付3,精装,15000
汽北小区,南北,整租,距离地铁木樨地549米,集中供暖,https://bj.5i5j.com/zufang/41364981.html,2室1厅,随时看房,顶层/3层,板楼,55,木樨地,押2付3,中装,6500
郁花园一里,南北,整租,距离地铁高米店北637米,集中供暖,https://bj.5i5j.com/zufang/41365231.html,2室1厅,随时看房,中楼层/6层,板楼,84,黄村北,押2付3,中装,4600
万年花城三期,南北,整租,距离地铁首经贸625米,集中供暖,https://bj.5i5j.com/zufang/41365375.html,3室2厅,随时看房,中楼层/8层,塔楼,136,玉泉营,押2付3,中装,9500
御宸上院,南,电话预约,0,整租,https://bj.5i5j.com/zufang/41365393.html,3室1厅,双井,低楼层/31层,板楼,170,距离地铁双井769米,押2付3,简装,18000
太极小区,南,整租,距离地铁北沙滩1340米,集中供暖,https://bj.5i5j.com/zufang/41365600.html,3室1厅,随时看房,底层/24层,塔楼,149,二里庄,押2付3,精装,14500
城南嘉园益明园,南北,整租,距离地铁公益西桥326米,自供暖,https://bj.5i5j.com/zufang/41365759.html,3室1厅,电话预约,中楼层/10层,板楼,145,马家堡,押1付3,精装,12000
清芷园,西,整租,距离地铁陶然亭559米,集中供暖,https://bj.5i5j.com/zufang/41366103.html,2室1厅,随时看房,高楼层/18层,板楼,80,右安门内,押2付3,中装,9000
京杭府,南北,整租,距离地铁通州北关1011米,自供暖,https://bj.5i5j.com/zufang/41366275.html,3室2厅,电话预约,高楼层/36层,板楼,186,新华大街,押2付3,豪装,16000
京贸国际公寓,南北,整租,距离地铁八里桥340米,集中供暖,https://bj.5i5j.com/zufang/41366399.html,3室1厅,随时看房,低楼层/32层,板楼,140,通州北苑,押2付3,中装,8300
花园路1号院,南北,电话预约,0,整租,https://bj.5i5j.com/zufang/41367143.html,2室1厅,牡丹园,顶层/16层,板楼,65,距离地铁牡丹园638米,押1付3,精装,7600
宝华家园,南北,电话预约,0,整租,https://bj.5i5j.com/zufang/41367254.html,2室1厅,永定门,低楼层/21层,板楼,89,距离地铁景泰659米,押2付3,精装,6800
德胜门外大街乙12号院,南北,整租,距离地铁安德里北街1251米,集中供暖,https://bj.5i5j.com/zufang/41367499.html,2室1厅,电话预约,底层/5层,板楼,70,德胜门,押2付3,精装,8000
芳馨园,南,整租,距离地铁柳芳258米,集中供暖,https://bj.5i5j.com/zufang/41367867.html,3室2厅,随时看房,低楼层/24层,塔楼,171.58,国展,押1付3,豪装,17000
苹果派,南,整租,距离地铁黄渠653米,集中供暖,https://bj.5i5j.com/zufang/41367908.html,3室2厅,随时看房,高楼层/11层,板楼,78.27,常营,押1付3,精装,15000
福怡苑南区,南北,整租,距离地铁褡裢坡874米,自供暖,https://bj.5i5j.com/zufang/41368349.html,2室1厅,电话预约,高楼层/6层,板楼,75,定福庄,押1付3,中装,5800
江山赋,南北,整租,距离地铁后沙峪993米,自供暖,https://bj.5i5j.com/zufang/41359070.html,2室1厅,随时看房,高楼层/10层,板楼,97,后沙峪,押2付3,精装,7500
优筑家园,东北,整租,距离地铁首经贸858米,集中供暖,https://bj.5i5j.com/zufang/41359488.html,1室1厅,电话预约,低楼层/19层,板楼,68,玉泉营,押2付3,精装,5600
天宁寺前街南里,南北,整租,距离地铁达官营832米,集中供暖,https://bj.5i5j.com/zufang/41359792.html,3室1厅,电话预约,中楼层/6层,板楼,94,天宁寺,押1付3,精装,10000
